"gage_id","nws_id","agency","station_name","domain","domain_id","nwm_v3_calibration","headwater_calibration","latitude","longitude"
"07185090","CMCO2","USGS","Tar Creek near Commerce, OK","CONUS","3","true","true","36.94367956","-94.8532862"
"07185910","NFSM7","USGS","North Fork Spring River near Purcell, MO","CONUS","3","true","true","37.25888889","-94.435"
"07187000","JOPM7","USGS","Shoal Creek above Joplin, MO","CONUS","3","false","true","37.0205833","-94.51375"
"07180500","CDPK1","USGS","CEDAR C NR CEDAR POINT, KS","CONUS","3","true","true","38.19653056","-96.8243417"
"07191222","JBCO2","USGS","Beaty Creek near Jay, OK","CONUS","3","true","true","36.35535924","-94.7763388"
"07195800","SPRA4","USGS","Flint Creek at Springtown, AR","CONUS","3","true","true","36.2561111","-94.4336111"
"07189100","BCCM7","USGS","Buffalo Creek at Tiff City, MO","CONUS","3","true","true","36.67080556","-94.604"
"07208500","CRCN5","USGS","RAYADO CREEK NEAR CIMARRON, NM","CONUS","3","true","true","36.37234444","-104.9692889"
"07226500","LOGN5","USGS","UTE CREEK NEAR LOGAN, NM","CONUS","3","true","true","35.43852778","-103.5257944"
"07197360","BCCO2","USGS","Caney Creek near Barber, OK","CONUS","3","true","true","35.7850906","-94.8563398"
"07241780","SSQO2","USGS","Squirrel Creek at Shawnee, OK","CONUS","3","true","true","35.30416667","-96.9122222"
"07249800","SHRO2","USGS","Lee Creek at Short, OK","CONUS","3","true","true","35.5658333","-94.5319444"
"07249920","LLCO2","USGS","Little Lee Creek near Nicut, OK","CONUS","3","true","true","35.57305556","-94.5569444"
"07250935","JOCA4","USGS","Jones Creek at Winfrey, AR","CONUS","3","true","true","35.7358333","-94.1030556"
"07250974","JKCA4","USGS","Jack Creek near Winfrey, AR","CONUS","3","true","true","35.70444444","-94.0916667"
"07252000","MLBA4","USGS","Mulberry River near Mulberry, AR","CONUS","3","true","true","35.57694444","-94.0152778"
"07257006","DVRA4","USGS","Big Piney Creek at Highway 164 near Dover, AR","CONUS","3","true","true","35.5058333","-93.1813889"
"07257500","STVA4","USGS","Illinois Bayou near Scottsville, AR","CONUS","3","true","true","35.46638889","-93.0411111"
"07260000","WLTA4","USGS","Dutch Creek at Waltreak, AR","CONUS","3","true","true","34.98694444","-93.6130556"
"07249400","HJFA4","USGS","James Fork near Hackett, AR","CONUS","3","true","true","35.1625","-94.4069444"
"072632962","BCMA4","USGS","Bringle Creek at Martindale, AR","CONUS","3","true","true","34.8811111","-92.6811111"
"072632982","RCIA4","USGS","Reece Creek at Little Italy, AR","CONUS","3","true","true","34.93","-92.5930556"
"07261000","GUYA4","USGS","Cadron Creek near Guy, AR","CONUS","3","true","true","35.2986111","-92.4038889"
"07274000","","USGS","YOCONA RIVER NR OXFORD, MS","CONUS","3","true","true","34.2733333","-89.5213889"
"07283000","","USGS","SKUNA RIVER AT BRUCE, MS","CONUS","3","true","true","33.9736111","-89.3477778"
"07291000","EDDM6","USGS","HOMOCHITTO RIVER AT EDDICETON, MS","CONUS","3","true","true","31.50305556","-90.7775"
"07288280","MRGM6","USGS","BIG SUNFLOWER RIVER NR MERIGOLD, MS","CONUS","3","true","true","33.8325","-90.67"
"07311500","RNDO2","USGS","Deep Red Creek near Randlett, OK","CONUS","3","true","true","34.22092454","-98.4531104"
"07311800","BENT2","USGS","S Wichita Rv nr Benjamin, TX","CONUS","3","true","true","33.644257","-99.8009252"
"07301410","KTNT2","USGS","Sweetwater Ck nr Kelton, TX","CONUS","3","true","true","35.47310419","-100.1209501"
"07303400","CRLO2","USGS","Elm Fork of North Fork Red River nr Carl, OK","CONUS","3","true","true","35.01172","-99.9037143"
"07325860","AWCO2","USGS","Willow Creek near Albert, OK","CONUS","3","true","true","35.23339066","-98.4661702"
"07315200","HTWT2","USGS","E Fk Little Wichita Rv nr Henrietta, TX","CONUS","3","true","true","33.81287833","-98.0850406"
"07315700","CORO2","USGS","Mud Creek near Courtney, OK","CONUS","3","true","true","34.00426516","-97.566968"
"07332390","CNVO2","USGS","Blue River near Connerville, OK","CONUS","3","true","true","34.383426","-96.6005579"
"07335700","BCDO2","USGS","Kiamichi River near Big Cedar, OK","CONUS","3","true","true","34.63843685","-94.6127236"
"07337900","GLOO2","USGS","Glover River near Glover, OK","CONUS","3","true","true","34.09760677","-94.9021667"
"07340300","VVRA4","USGS","Cossatot River near Vandervoort, AR","CONUS","3","true","true","34.38","-94.2363889"
"07331300","RPCO2","USGS","Pennington Creek near Reagan, OK","CONUS","3","true","true","34.3513333","-96.7103889"
"07346045","JEFT2","USGS","Black Cypress Bayou at Jefferson, TX","CONUS","3","true","true","32.7779173","-94.3574153"
"07348700","SPHL1","USGS","Bayou Dorcheat near Springhill, LA","CONUS","3","true","true","32.9945813","-93.39656"
"07342480","MSCT2","USGS","Middle Sulphur Rv at Commerce, TX","CONUS","3","true","true","33.26650079","-95.9155217"
"07342500","COPT2","USGS","S Sulphur Rv nr Cooper, TX","CONUS","3","true","true","33.356499","-95.5949562"
"07351500","KEIL1","USGS","Cypress Bayou near Keithville, LA","CONUS","3","true","true","32.3","-93.8277778"
"07359610","CDDA4","USGS","Caddo River near Caddo Gap, AR","CONUS","3","true","true","34.38277778","-93.6061111"
"07362100","SMKA4","USGS","Smackover Creek near Smackover, AR","CONUS","3","true","true","33.37527778","-92.7766667"
"07362587","RFMA4","USGS","Alum Fork Saline River near Reform, AR","CONUS","3","true","true","34.7975","-92.9338889"
"07372200","RHLL1","USGS","Little River near Rochelle, LA","CONUS","3","true","true","31.7543363","-92.3445833"
"07373000","POLL1","USGS","Big Creek at Pollock, LA","CONUS","3","true","true","31.5362873","-92.4084714"
"07375800","LPOL1","USGS","Tickfaw River at Liverpool, LA","CONUS","3","true","true","30.93073559","-90.6734317"
"07376500","NRBL1","USGS","Natalbany River at Baptist, LA","CONUS","3","true","true","30.50435795","-90.545924"
"07378000","CMTL1","USGS","Comite River near Comite, LA","CONUS","3","true","true","30.512689","-91.0737158"
"08010000","BDCL1","USGS","Bayou Des Cannes near Eunice, LA","CONUS","3","true","true","30.48288889","-92.4906944"
"08013000","GLML1","USGS","Calcasieu River nr Glenmora, LA","CONUS","3","true","true","30.99666667","-92.6736111"
"08014500","MTTL1","USGS","Ouiska Chitto Creek Near Oberlin, LA","CONUS","3","true","true","30.69875","-92.8931944"
"08020700","KLGT2","USGS","Rabbit Ck at Kilgore, TX","CONUS","3","false","true","32.38820599","-94.9032716"
"08023080","SBGL1","USGS","Bayou Grand Cane near Stanley, LA","CONUS","3","true","true","31.9627248","-93.9411723"
"08023400","BNSL1","USGS","Bayou San Patricio near Benson, LA","CONUS","3","true","true","31.8751667","-93.65851499"
"08025500","BTOL1","USGS","Bayou Toro near Toro, LA","CONUS","3","true","true","31.30712737","-93.5157295"
"08029500","NCCT2","USGS","Big Cow Ck nr Newton, TX","CONUS","3","true","true","30.81888889","-93.7855556"
"08017300","QLAT2","USGS","S Fk Sabine Rv nr Quinlan, TX","CONUS","3","true","true","32.89790085","-96.2533118"
"08041500","KOUT2","USGS","Village Ck nr Kountze, TX","CONUS","3","true","true","30.3979862","-94.2635215"
"08041700","SOLT2","USGS","Pine Island Bayou nr Sour Lake, TX","CONUS","3","true","true","30.1060464","-94.3346324"
"08031000","MCVT2","USGS","Cow Bayou nr Mauriceville, TX","CONUS","3","true","true","30.18632045","-93.9085058"
"08049700","MNFT2","USGS","Walnut Ck nr Mansfield, TX","CONUS","3","true","true","32.5809695","-97.1019533"
"08050800","CNVT2","USGS","Timber Ck nr Collinsville, TX","CONUS","3","true","true","33.55455428","-96.9472267"
"08050840","CVET2","USGS","Range Ck nr Collinsville, TX","CONUS","3","true","true","33.52622016","-96.8072191"
"08047500","FWHT2","USGS","Clear Fk Trinity Rv at Ft Worth, TX","CONUS","3","true","true","32.732353","-97.3589063"
"08064100","RCET2","USGS","Chambers Ck nr Rice, TX","CONUS","3","true","true","32.1984823","-96.5202639"
"08053500","DCJT2","USGS","Denton Ck nr Justin, TX","CONUS","3","true","true","33.11901003","-97.2905732"
"08057200","DWRT2","USGS","White Rk Ck at Greenville Ave, Dallas, TX","CONUS","3","true","true","32.88929207","-96.7566664"
"08066200","LIVT2","USGS","Long King Ck at Livingston, TX","CONUS","3","true","true","30.716306","-94.9588237"
"08066300","RYET2","USGS","Menard Ck nr Rye, TX","CONUS","3","true","true","30.48138889","-94.7797222"
"08068325","LWCT2","USGS","Willow Ck nr Tomball, TX","CONUS","3","true","true","30.10549526","-95.5466084"
"08075000","HBMT2","USGS","Brays Bayou at Houston, TX","CONUS","3","true","true","29.69717469","-95.412162"
"08082700","MCMT2","USGS","Millers Ck nr Munday, TX","CONUS","3","true","true","33.32926607","-99.4650825"
"08086212","ABAT2","USGS","Hubbard Ck bl Albany, TX","CONUS","3","true","true","32.73289717","-99.1406299"
"08079600","JTBT2","USGS","DMF Brazos Rv at Justiceburg, TX","CONUS","3","true","true","33.03843236","-101.1976302"
"08095300","MCGT2","USGS","Middle Bosque Rv nr McGregor, TX","CONUS","3","true","true","31.50933179","-97.365845"
"08099300","DSBT2","USGS","Sabana Rv nr De Leon, TX","CONUS","3","true","true","32.11402957","-98.6056067"
"08101000","PICT2","USGS","Cowhouse Ck at Pidcoke, TX","CONUS","3","true","true","31.2848902","-97.8850244"
"08109700","DMYT2","USGS","Middle Yegua Ck nr Dime Box, TX","CONUS","3","true","true","30.33937764","-96.9047037"
"08103900","BSJT2","USGS","S Fk Rocky Ck nr Briggs, TX","CONUS","3","true","true","30.91156805","-98.0369676"
"08104900","GETT2","USGS","S Fk San Gabriel Rv at Georgetown, TX","CONUS","3","true","true","30.6257499","-97.6911204"
"08144500","MNRT2","USGS","San Saba Rv at Menard, TX","CONUS","3","true","true","30.91907405","-99.785643"
"08150800","MBCT2","USGS","Beaver Ck nr Mason, TX","CONUS","3","true","true","30.64351548","-99.0958848"
"08152900","FRBT2","USGS","Pedernales Rv nr Fredericksburg, TX","CONUS","3","true","true","30.22048584","-98.8697812"
"08154700","ABUT2","USGS","Bull Ck at Loop 360 nr Austin, TX","CONUS","3","true","true","30.37214825","-97.7847301"
"08128400","TKST2","USGS","Middle Concho Rv abv Tankersley, TX","CONUS","3","true","true","31.42738264","-100.7112125"
"08130700","SPZT2","USGS","Spring Ck abv Twin Buttes Res nr San Angelo, TX","CONUS","3","true","true","31.3309973","-100.600931"
"08131400","SGOT2","USGS","Pecan Ck nr San Angelo, TX","CONUS","3","true","true","31.30905356","-100.4459254"
"08133250","SLRT2","USGS","N Concho Rv abv Sterling City, TX","CONUS","3","true","true","31.8973574","-101.105113"
"08158700","DRWT2","USGS","Onion Ck nr Driftwood, TX","CONUS","3","true","true","30.08298924","-98.0077859"
"08158860","SLHT2","USGS","Slaughter Ck at FM 2304 nr Austin, TX","CONUS","3","true","true","30.1621554","-97.8322279"
"08159000","ATIT2","USGS","Onion Ck at US Hwy 183, Austin, TX","CONUS","3","false","true","30.17798987","-97.6886138"
"08164000","EDNT2","USGS","Lavaca Rv nr Edna, TX","CONUS","3","true","true","28.95998449","-96.6863668"
"08164300","SBMT2","USGS","Navidad Rv nr Hallettsville, TX","CONUS","3","true","true","29.466908","-96.812756"
"08165300","HNFT2","USGS","N Fk Guadalupe Rv nr Hunt, TX","CONUS","3","true","true","30.06409747","-99.3869916"
"08165500","HNTT2","USGS","Guadalupe Rv at Hunt, TX","CONUS","3","true","true","30.06993074","-99.3217122"
"08166000","JCIT2","USGS","Johnson Ck nr Ingram, TX","CONUS","3","true","true","30.10020707","-99.2831006"
"08171290","HFXT2","USGS","Blanco Rv at Halifax Rch nr Kyle, TX","CONUS","3","true","true","30.00555556","-97.9525"
"08175000","WHOT2","USGS","Sandies Ck nr Westhoff, TX","CONUS","3","true","true","29.2152475","-97.4494353"
"08177300","PEDT2","USGS","Perdido Ck at FM 622 nr Fannin, TX","CONUS","3","true","true","28.7516564","-97.3172142"
"08181480","LKST2","USGS","Leon Ck at IH 35, San Antonio, TX","CONUS","3","true","true","29.32995837","-98.5841856"
"08178880","BDAT2","USGS","Medina Rv at Bandera, TX","CONUS","3","true","true","29.72383537","-99.070035"
"08189300","MIOT2","USGS","Medio Ck nr Beeville, TX","CONUS","3","true","true","28.48305164","-97.656663"
"08190000","UVAT2","USGS","Nueces Rv at Laguna, TX","CONUS","3","true","true","29.42856679","-99.997287"
"08194200","FRRT2","USGS","San Casimiro Ck nr Freer, TX","CONUS","3","true","true","27.96501329","-98.9669678"
"08195000","CNCT2","USGS","Frio Rv at Concan, TX","CONUS","3","true","true","29.48856496","-99.7047756"
"08196000","RWDT2","USGS","Dry Frio Rv nr Reagan Wells, TX","CONUS","3","true","true","29.50467576","-99.7814452"
"08198000","SALT2","USGS","Sabinal Rv nr Sabinal, TX","CONUS","3","true","true","29.4910644","-99.4928241"
"08200000","TPHT2","USGS","Hondo Ck nr Tarpley, TX","CONUS","3","true","true","29.57003056","-99.2476889"
"08200977","VCKT2","USGS","Middle Verde Ck at SH 173 nr Bandera, TX","CONUS","3","true","true","29.56777778","-99.0969444"
"08189200","RCCT2","USGS","Copano Ck nr Refugio, TX","CONUS","3","true","true","28.30361693","-97.1124913"
"08210400","GWLT2","USGS","Lagarto Ck nr George West, TX","CONUS","3","true","true","28.05973533","-98.0969482"
"08202700","SCRT2","USGS","Seco Ck at Rowe Rh nr D'Hanis, TX","CONUS","3","true","true","29.37078917","-99.2878185"
"08277470","RPPN5","USGS","RIO PUEBLO NR PENASCO, NM","CONUS","3","true","true","36.16846667","-105.6027889"
"08302500","TSQN5","USGS","TESUQUE CREEK ABOVE DIVERSIONS NEAR SANTA FE, NM","CONUS","3","true","true","35.73955556","-105.9049528"
"08267500","VADN5","USGS","RIO HONDO NEAR VALDEZ, NM","CONUS","3","true","true","36.5417972","-105.5565222"
"08269000","RPTN5","USGS","RIO PUEBLO DE TAOS NEAR TAOS, NM","CONUS","3","true","true","36.43944444","-105.5036111"
"08324000","JEZN5","USGS","JEMEZ RIVER NEAR JEMEZ, NM","CONUS","3","true","true","35.6619833","-106.7434389"
"08315480","SFAN5","USGS","SANTA FE RIVER ABOVE MCCLURE RES, NR SANTA FE, NM","CONUS","3","true","true","35.68891667","-105.8228333"
"08340500","","USGS","ARROYO CHICO NR GUADALUPE, NM","CONUS","3","true","true","35.59225","-107.1894444"
"08377900","RMON5","USGS","RIO MORA NEAR TERRERO, NM","CONUS","3","true","true","35.77711389","-105.6580278"
"08380500","MTZN5","USGS","GALLINAS CREEK NEAR MONTEZUMA, NM","CONUS","3","true","true","35.65199444","-105.3188306"
"08400000","LKWN5","USGS","FOURMILE DRAW NR LAKEWOOD, NM","CONUS","3","true","true","32.67268889","-104.3689694"
"08401200","SSRN5","USGS","SOUTH SEVEN RIVERS NR LAKEWOOD, NM","CONUS","3","true","true","32.5886111","-104.4213889"
"08405105","DKCN5","USGS","DARK CANYON DRAW NEAR WHITES CITY, NM","CONUS","3","true","true","32.29043056","-104.3491667"
"08386505","RRUN5","USGS","RIO RUIDOSO AT RUIDOSO, NM","CONUS","3","true","true","33.33653056","-105.7263083"
"08447020","SFIT2","USGS","Independence Ck nr Sheffield, TX","CONUS","3","true","true","30.45075","-101.7319167"
"08408500","RDBN5","USGS","DELAWARE RIVER NR RED BLUFF, NM","CONUS","3","true","true","32.02314167","-104.0544556"
"09035900","SWFC2","USGS","SOUTH FORK OF WILLIAMS FORK NEAR LEAL, CO","CONUS","3","true","true","39.79581958","-106.0305734"
"09050100","TCFC2","USGS","TENMILE CREEK BL NORTH TENMILE C, AT FRISCO, CO.","CONUS","3","true","true","39.57526424","-106.1105765"
"09051050","SLAC2","USGS","STRAIGHT CR BLW LASKEY GULCH NR DILLON, CO","CONUS","3","true","true","39.6397087","-106.040296"
"09065500","GOMC2","USGS","GORE CREEK AT UPPER STATION, NEAR MINTURN, CO.","CONUS","3","true","true","39.6258193","-106.2780823"
"09066000","BGKC2","USGS","BLACK GORE CREEK NEAR MINTURN, CO.","CONUS","3","true","true","39.59637495","-106.2650264"
"09107000","TRAC2","USGS","TAYLOR RIVER AT TAYLOR PARK, CO.","CONUS","3","true","true","38.86027127","-106.5666966"
"09112500","ALEC2","USGS","EAST RIVER AT ALMONT, CO","CONUS","3","true","true","38.66443715","-106.848095"
"09081600","RCYC2","USGS","CRYSTAL RIVER ABV AVALANCHE CRK, NEAR REDSTONE, CO","CONUS","3","true","true","39.23263889","-107.2275"
"09146020","UNOC2","USGS","UNCOMPAHGRE RIVER NEAR OURAY, CO","CONUS","3","true","true","38.04332665","-107.6831154"
"09124500","LFGC2","USGS","LAKE FORK AT GATEVIEW, CO.","CONUS","3","true","true","38.2988834","-107.2300557"
"09183600","MCSU1","USGS","MILL CREEK BELOW SHELEY TUNNEL, NEAR MOAB, UT","CONUS","3","true","true","38.48571796","-109.4111044"
"09188500","WBRW4","USGS","GREEN RIVER AT WARREN BRIDGE, NEAR DANIEL, WY","CONUS","3","true","true","43.0190833","-110.1188611"
"09196500","FRAW4","USGS","PINE CREEK ABOVE FREMONT LAKE, WY","CONUS","3","true","true","43.02705556","-109.7735278"
"09210500","FCHW4","USGS","FONTENELLE C NR HERSCHLER RANCH, NR FONTENELLE, WY","CONUS","3","true","true","42.09580556","-110.4160833"
"09238900","FISC2","USGS","FISH CR AT UPPER STA NR STEAMBOAT SPRINGS, CO","CONUS","3","true","true","40.4749775","-106.7869926"
"09217900","BNRU1","USGS","BLACKS FORK NEAR ROBERTSON, WY","CONUS","3","true","true","40.95902778","-110.5797222"
"09258980","MCYW4","USGS","MUDDY CREEK BELOW YOUNG DRAW, NEAR BAGGS, WY","CONUS","3","true","true","41.06814337","-107.6316359"
"09266500","ASHU1","USGS","ASHLEY CREEK NEAR VERNAL, UT","CONUS","3","true","true","40.57745816","-109.6220859"
"09253000","LSRC2","USGS","LITTLE SNAKE RIVER NEAR SLATER, CO","CONUS","3","true","true","40.99941048","-107.143388"
"09306242","COGC2","USGS","CORRAL GULCH NEAR RANGELY, CO","CONUS","3","true","true","39.9202502","-108.4728719"
"09292000","YEZU1","USGS","YELLOWSTONE R @ BRIDGE CMPGRND NR ALTONAH, UT","CONUS","3","true","true","40.5463369","-110.333771"
"09329050","SMCU1","USGS","SEVEN MILE CREEK NEAR FISH LAKE, UT","CONUS","3","true","true","38.62775234","-111.6479647"
"09310700","MCAU1","USGS","MUD CRK BL WINTER QUARTERS CYN @ SCOFIELD, UT","CONUS","3","true","true","39.7219111","-111.1615444"
"09359500","ATTC2","USGS","ANIMAS RIVER AT TALL TIMBER RESORT ABOVE TACOMA,CO","CONUS","3","true","true","37.59741667","-107.7769667"
"09352900","VNBC2","USGS","VALLECITO CREEK NEAR BAYFIELD, CO.","CONUS","3","true","true","37.47750126","-107.5436688"
"09399400","JCCA3","USGS","JACKS CANYON CREEK NEAR WINSLOW, AZ","CONUS","3","true","true","34.92141094","-110.7976357"
"09401110","DINA3","USGS","DINNEBITO WASH NEAR SAND SPRINGS, AZ","CONUS","3","true","true","35.78069444","-110.9304167"
"09404222","SEMA3","USGS","SPENCER CREEK NEAR PEACH SPRINGS, AZ","CONUS","3","true","true","35.7999","-113.65535"
"09404450","EFFU1","USGS","EAST FORK VIRGIN RIVER NEAR GLENDALE, UT","CONUS","3","true","true","37.3394272","-112.6043769"
"09405500","NFVU1","USGS","NORTH FORK VIRGIN RIVER NEAR SPRINGDALE, UT","CONUS","3","true","true","37.2097046","-112.9785512"
"09408000","LEEU1","USGS","LEEDS CREEK NEAR LEEDS, UT","CONUS","3","true","true","37.26748174","-113.3707839"
"09404208","DPSA3","USGS","DIAMOND CREEK NEAR PEACH SPRINGS, AZ","CONUS","3","true","true","35.76498839","-113.3682663"
"09413900","BDWU1","USGS","BEAVER DAM WASH NEAR ENTERPRISE, UT","CONUS","3","true","true","37.46997485","-114.0466458"
"09430500","GILN5","USGS","GILA RIVER NEAR GILA, NM","CONUS","3","true","true","33.06150278","-108.5373861"
"09430600","MCCN5","USGS","MOGOLLON CREEK NEAR CLIFF, NM","CONUS","3","true","true","33.16666667","-108.6497222"
"09470750","RMSA3","USGS","RAMSEY CANYON NEAR SIERRA VISTA, AZ","CONUS","3","true","true","31.44666667","-110.3058333"
"09470800","GFHA3","USGS","GARDEN CANYON NEAR FORT HUACHUCA, AZ","CONUS","3","true","true","31.47287518","-110.3478588"
"09484000","SBCA3","USGS","SABINO CREEK NEAR TUCSON, AZ","CONUS","3","true","true","32.3147222","-110.8109167"
"09484550","CNEA3","USGS","CIENEGA CREEK NEAR SONOITA, AZ.","CONUS","3","true","true","31.86555556","-110.57"
"09484580","BCSA3","USGS","BARREL CANYON NEAR SONOITA, AZ","CONUS","3","true","true","31.86175124","-110.691193"
"09484600","PNTA3","USGS","PANTANO WASH NEAR VAIL, AZ.","CONUS","3","true","true","32.0359141","-110.6775818"
"09485000","RINA3","USGS","RINCON CREEK NEAR TUCSON, AZ.","CONUS","3","true","true","32.12952258","-110.625914"
"09487000","BWTA3","USGS","BRAWLEY WASH NEAR THREE POINTS, AZ.","CONUS","3","true","true","32.07563364","-111.3387156"
"09489500","BPPA3","USGS","BLACK RVR BLW PUMPING PLANT, NR POINT OF PINES, AZ","CONUS","3","true","true","33.47672039","-109.7639775"
"09497800","CBQA3","USGS","CIBECUE CREEK NEAR CHRYSOTILE, AZ","CONUS","3","true","true","33.8431053","-110.5576092"
"09497980","CHRA3","USGS","CHERRY CREEK NEAR GLOBE, AZ","CONUS","3","true","true","33.8278262","-110.8562266"
"09498502","PCMA3","USGS","PINTO CREEK NEAR MIAMI, AZ","CONUS","3","true","true","33.4878297","-110.9953942"
"09499000","TNRA3","USGS","TONTO CREEK ABOVE GUN CREEK, NEAR ROOSEVELT, AZ","CONUS","3","true","true","33.9800413","-111.3034659"
"09504420","OAKA3","USGS","OAK CREEK NEAR SEDONA, AZ","CONUS","3","true","true","34.86168418","-111.7618227"
"09505200","WBVA3","USGS","WET BEAVER CREEK NEAR RIMROCK, AZ","CONUS","3","true","true","34.67474409","-111.672094"
"09505350","DBVA3","USGS","DRY BEAVER CREEK NEAR RIMROCK, AZ","CONUS","3","true","true","34.72863146","-111.775708"
"09492400","EWFA3","USGS","EAST FORK WHITE RIVER NEAR FORT APACHE, AZ.","CONUS","3","true","true","33.8222723","-109.8145413"
"09510200","SYCA3","USGS","SYCAMORE CREEK NEAR FORT MCDOWELL, AZ","CONUS","3","true","true","33.69421054","-111.541802"
"09512280","CAVA3","USGS","CAVE CREEK BLW COTTONWOOD CR NEAR CAVE CREEK, AZ.","CONUS","3","true","true","33.88725977","-111.9540388"
"09513780","NWRA3","USGS","NEW RIVER NEAR ROCK SPRINGS, AZ.","CONUS","3","true","true","33.97420168","-112.0990458"
"09505800","WCLA3","USGS","WEST CLEAR CREEK NEAR CAMP VERDE, AZ","CONUS","3","true","true","34.53863606","-111.6940356"
"09507980","EVDA3","USGS","EAST VERDE RIVER NEAR CHILDS, AZ","CONUS","3","true","true","34.27642068","-111.6387561"
"09508300","WTBA3","USGS","WET BOTTOM CREEK NEAR CHILDS, AZ","CONUS","3","true","true","34.16086787","-111.6929235"
"10023000","BGCU1","USGS","BIG CREEK NEAR RANDOLPH, UT","CONUS","3","true","true","41.60994177","-111.2540876"
"10109000","LGNU1","USGS","LOGAN RIVER ABOVE STATE DAM, NEAR LOGAN, UT","CONUS","3","true","true","41.74355","-111.7839806"
"09537200","LESA3","USGS","LESLIE CREEK NEAR MCNEAL, AZ.","CONUS","3","true","true","31.5900961","-109.5089559"
"10011500","BERU1","USGS","BEAR RIVER NEAR UTAH-WYOMING STATE LINE","CONUS","3","true","true","40.9652254","-110.8535079"
"10146400","CCMU1","USGS","CURRANT CREEK NEAR MONA, UT","CONUS","3","true","true","39.80259167","-111.8668806"
"10149400","DMOU1","USGS","DIAMOND FORK ABV RED HOLLOW NR THISTLE, UT","CONUS","3","true","true","40.07627778","-111.3826389"
"10128500","OAWU1","USGS","WEBER RIVER NEAR OAKLEY, UT","CONUS","3","true","true","40.7371721","-111.2479652"
"10166430","WESU1","USGS","WEST CANYON CREEK NEAR CEDAR FORT, UT","CONUS","3","true","true","40.40522565","-112.1004959"
"10249300","TWRN2","USGS","S TWIN RV NR ROUND MOUNTAIN, NV","CONUS","3","true","true","38.8874302","-117.2453673"
"10243260","LMNN2","USGS","LEHMAN CK NR BAKER, NV","CONUS","3","true","true","39.0116129","-114.2144392"
"10243700","CVCN2","USGS","CLEVE CK NR ELY, NV","CONUS","3","true","true","39.21657778","-114.5296389"
"10257600","MSYC1","USGS","MISSION C NR DESERT HOT SPRINGS CA","CONUS","3","true","true","34.01112284","-116.6280689"
"10258000","TQUC1","USGS","TAHQUITZ C NR PALM SPRINGS CA","CONUS","3","true","true","33.80501929","-116.5591816"
"10258500","PCNC1","USGS","PALM CYN C NR PALM SPRINGS CA","CONUS","3","true","true","33.74502178","-116.5355709"
"10259000","ANRC1","USGS","ANDREAS C NR PALM SPRINGS CA","CONUS","3","true","true","33.7600211","-116.5500155"
"10259200","DEPC1","USGS","DEEP C NR PALM DESERT CA","CONUS","3","true","true","33.63113647","-116.3922342"
"10263500","BRQC1","USGS","BIG ROCK C NR VALYERMO CA","CONUS","3","true","true","34.42083115","-117.8395072"
"10321940","MMCN2","USGS","MAGGIE CK ABV MAGGIE CK CYN NR CARLIN, NV","CONUS","3","true","true","40.8249142","-116.2234155"
"10329500","MARN2","USGS","MARTIN CK NR PARADISE VALLEY, NV","CONUS","3","true","true","41.5346175","-117.4179047"
"10336645","GNRC1","USGS","GENERAL C NR MEEKS BAY CA","CONUS","3","true","true","39.05185197","-120.1185209"
"10336660","BKDC1","USGS","BLACKWOOD C NR TAHOE CITY CA","CONUS","3","true","true","39.10740708","-120.1621352"
"10321590","SUSN2","USGS","SUSIE CK AT CARLIN, NV","CONUS","3","true","true","40.72602928","-116.0778547"
"10347310","DOGN2","USGS","DOG CK AT VERDI, NV","CONUS","3","true","true","39.5243537","-119.9954782"
"10352500","MDCN2","USGS","MCDERMITT CK NR MCDERMITT, NV","CONUS","3","true","true","41.9665572","-117.831812"
"10396000","DONO3","USGS","DONNER UND BLITZEN RIVER NR FRENCHGLEN OR","CONUS","3","true","true","42.7908333","-118.8675"
"11014000","JMLC1","USGS","JAMUL C NR JAMUL CA","CONUS","3","true","true","32.6375566","-116.8841893"
"11015000","SWCC1","USGS","SWEETWATER R NR DESCANSO CA","CONUS","3","true","true","32.8347737","-116.6230747"
"11046300","NMTC1","USGS","SAN MATEO C NR SAN CLEMENTE CA","CONUS","3","true","true","33.47085987","-117.4730986"
"11046360","CRIC1","USGS","CRISTIANITOS C AB SAN MATEO C NR SAN CLEMENTE CA","CONUS","3","true","true","33.42641717","-117.5703242"
"11023000","FSNC1","USGS","SAN DIEGO R A FASHION VALLEY AT SAN DIEGO CA","CONUS","3","true","true","32.76504998","-117.1686449"
"11042400","TEKC1","USGS","TEMECULA C NR AGUANGA CA","CONUS","3","true","true","33.45919759","-116.9236357"
"11063510","CJKC1","USGS","CAJON C BL LONE PINE C NR KEENBROOK CA","CONUS","3","true","true","34.2633392","-117.4669944"
"11055800","CITC1","USGS","CITY C NR HIGHLAND CA","CONUS","3","true","true","34.1438992","-117.1886507"
"11111500","SSWC1","USGS","SESPE CREEK NEAR WHEELER SPRINGS CA","CONUS","3","true","true","34.5777657","-119.2573347"
"11114495","MTGC1","USGS","MATILIJA C NR RES NR MATILIJA HOT SPRINGS CA","CONUS","3","true","true","34.5027693","-119.3573393"
"11118500","VRVC1","USGS","VENTURA R NR VENTURA","CONUS","3","true","true","34.35222038","-119.3084466"
"11120500","SJEC1","USGS","SAN JOSE C NR GOLETA CA","CONUS","3","true","true","34.45916286","-119.8090283"
